DB,ID,Symbol,Qualifier,GO ID,GO Name,Aspect,Evidence,Reference,With,Taxon,Date,Source,Splice
UniProtKB,P42262,GRIA2,-,GO:0032281,AMPA glutamate receptor complex,Component,IBA,GO_REF:0000033,PANTHER:PTN000438080,9606,20140218,GO_Central,-
UniProtKB,P42263,GRIA3,-,GO:0032281,AMPA glutamate receptor complex,Component,ISS,GO_REF:0000024,UniProtKB:P19492,9606,20110405,UniProt,-
UniProtKB,P42263,GRIA3,-,GO:0032281,AMPA glutamate receptor complex,Component,IBA,GO_REF:0000033,PANTHER:PTN000438080,9606,20140218,GO_Central,-
UniProtKB,P42658,DPP6,-,GO:0008076,voltage-gated potassium channel complex,Component,IDA,PMID:18364354,-,9606,20150115,UniProt,-
UniProtKB,P42701,IL12RB1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P42701,IL12RB1,-,GO:0042022,interleukin-12 receptor complex,Component,IDA,PMID:12023369,-,9606,20110111,BHF-UCL,-
UniProtKB,P42702,LIFR,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:1915266,-,9606,20030904,PINC,-
UniProtKB,P42702,LIFR,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P42892,ECE1,-,GO:0016021,integral component of membrane,Component,IDA,PMID:7805846,-,9606,20080903,BHF-UCL,-
UniProtKB,P43005,SLC1A1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7521911,-,9606,20030904,PINC,-
UniProtKB,P43007,SLC1A4,-,GO:0005887,integral component of plasma membrane,Component,IC,PMID:8910405,GO:0015194,9606,20080630,UniProt,-
UniProtKB,P43007,SLC1A4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P43007,SLC1A4,-,GO:0016021,integral component of membrane,Component,NAS,PMID:8101838,-,9606,20080625,UniProt,-
UniProtKB,P43088,PTGFR,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8300593,-,9606,20030904,PINC,-
UniProtKB,P43115,PTGER3,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8307176,-,9606,20030904,PINC,-
UniProtKB,P43116,PTGER2,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:10462542,-,9606,20030904,PINC,-
UniProtKB,P43119,PTGIR,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7512962,-,9606,20030904,PINC,-
UniProtKB,P43220,GLP1R,-,GO:0016021,integral component of membrane,Component,TAS,PMID:8405712,-,9606,20030904,PINC,-
UniProtKB,P43307,SSR1,-,GO:0016021,integral component of membrane,Component,TAS,PMID:8050590,-,9606,20030904,PINC,-
UniProtKB,P43308,SSR2,-,GO:0016021,integral component of membrane,Component,TAS,PMID:7789174,-,9606,20030904,PINC,-
UniProtKB,P43489,TNFRSF4,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7510240,-,9606,20030904,PINC,-
UniProtKB,P43489,TNFRSF4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P43626,KIR2DL1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7749980,-,9606,20030904,PINC,-
UniProtKB,P43628,KIR2DL3,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:9059894,-,9606,20050308,PINC,-
UniProtKB,P43629,KIR3DL1,-,GO:0005887,integral component of plasma membrane,Component,NAS,PMID:7716543,-,9606,20010920,UniProt,-
UniProtKB,P43630,KIR3DL2,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7716543,-,9606,20030904,PINC,-
UniProtKB,P43631,KIR2DS2,-,GO:0016021,integral component of membrane,Component,NAS,PMID:8627176,-,9606,20010813,UniProt,-
UniProtKB,P43632,KIR2DS4,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7749980,-,9606,20030904,PINC,-
UniProtKB,P43657,LPAR6,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P43681,CHRNA4,-,GO:0005892,acetylcholine-gated channel complex,Component,IDA,PMID:8906617,-,9606,20071016,UniProt,-
UniProtKB,P43681,CHRNA4,-,GO:0016021,integral component of membrane,Component,NAS,PMID:8906617,-,9606,20071016,UniProt,-
UniProtKB,P45844,ABCG1,-,GO:0005887,integral component of plasma membrane,Component,IC,PMID:11500512,GO:0042626,9606,20051103,UniProt,-
UniProtKB,P45844,ABCG1,-,GO:0016021,integral component of membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN000443108,9606,20150909,GO_Central,-
UniProtKB,P46059,SLC15A1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7896779,-,9606,20030904,PINC,-
UniProtKB,P46089,GPR3,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7639700,-,9606,20030904,PINC,-
UniProtKB,P46091,GPR1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7851889,-,9606,20030904,PINC,-
UniProtKB,P46092,CCR10,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7851889,-,9606,20030904,PINC,-
UniProtKB,P46093,GPR4,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8595909,-,9606,20030904,PINC,-
UniProtKB,P46093,GPR4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR002276|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P46094,XCR1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:9632725,-,9606,20030904,PINC,-
UniProtKB,P46094,XCR1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR005393|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P46095,GPR6,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7832990,-,9606,20030904,PINC,-
UniProtKB,P46098,HTR3A,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7565620,-,9606,20030904,PINC,-
UniProtKB,P46098,HTR3A,NOT,GO:0005892,acetylcholine-gated channel complex,Component,IBA,GO_REF:0000033,PANTHER:PTN001054693,9606,20150408,GO_Central,-
UniProtKB,P46663,BDKRB1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8063797,-,9606,20030904,PINC,-
UniProtKB,P46695,IER3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P46721,SLCO1A2,-,GO:0005887,integral component of plasma membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN001685178,9606,20150909,GO_Central,-
UniProtKB,P47211,GALR1,-,GO:0005887,integral component of plasma membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN000660491,9606,20150605,GO_Central,-
UniProtKB,P47211,GALR1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000405|InterPro:IPR003906|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47211,GALR1,-,GO:0016021,integral component of membrane,Component,TAS,PMID:7524088,-,9606,20030904,PINC,-
UniProtKB,P47775,GPR12,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8530049,-,9606,20030904,PINC,-
UniProtKB,P47804,RGR,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8641686,-,9606,20030904,PINC,-
UniProtKB,P47869,GABRA2,-,GO:0030285,integral component of synaptic vesicle membrane,Component,IDA,PMID:8391122,-,9606,20080326,UniProt,-
UniProtKB,P47870,GABRB2,-,GO:0005887,integral component of plasma membrane,Component,ISS,GO_REF:0000024,UniProtKB:P63138,9606,20140708,UniProt,-
UniProtKB,P47870,GABRB2,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8264558,-,9606,20030904,PINC,-
UniProtKB,P47871,GCGR,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:9287038,-,9606,20130805,UniProt,-
UniProtKB,P47871,GCGR,-,GO:0016021,integral component of membrane,Component,TAS,PMID:8144028,-,9606,20030904,PINC,-
UniProtKB,P47872,SCTR,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7612008,-,9606,20030904,PINC,-
UniProtKB,P47881,OR3A1,-,GO:0016021,integral component of membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN001239295,9606,20140730,GO_Central,-
UniProtKB,P47883,OR3A4P,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000725|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47883,OR3A4P,-,GO:0016021,integral component of membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN001239295,9606,20140730,GO_Central,-
UniProtKB,P47883,OR3A4P,-,GO:0016021,integral component of membrane,Component,NAS,PMID:8004088,-,9606,20010927,UniProt,-
UniProtKB,P47884,OR1D4,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8004088,-,9606,20030904,PINC,-
UniProtKB,P47884,OR1D4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000725|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47887,OR1E2,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8004088,-,9606,20030904,PINC,-
UniProtKB,P47887,OR1E2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000725|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47888,OR3A3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000725|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47888,OR3A3,-,GO:0016021,integral component of membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN001239295,9606,20140730,GO_Central,-
UniProtKB,P47890,OR1G1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000725|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47890,OR1G1,-,GO:0016021,integral component of membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN001239295,9606,20140730,GO_Central,-
UniProtKB,P47893,OR3A2,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8921386,-,9606,20030904,PINC,-
UniProtKB,P47893,OR3A2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000725|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47898,HTR5A,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7988681,-,9606,20030904,PINC,-
UniProtKB,P47900,P2RY1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8630005,-,9606,20030904,PINC,-
UniProtKB,P47900,P2RY1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000142|InterPro:IPR000276|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47901,AVPR1B,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7805841,-,9606,20030904,PINC,-
UniProtKB,P47901,AVPR1B,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000628|InterPro:IPR001817|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P47985,UQCRFS1,-,GO:0005750,mitochondrial respiratory chain complex III,Component,IEA,GO_REF:0000019,Ensembl:ENSRNOP00000024609,9606,20160402,Ensembl,-
UniProtKB,P48023,FASLG,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7826947,-,9606,20030904,PINC,-
UniProtKB,P48029,SLC6A8,-,GO:0005887,integral component of plasma membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN000177662,9606,20150507,GO_Central,-
UniProtKB,P48029,SLC6A8,-,GO:0016021,integral component of membrane,Component,TAS,PMID:7953292,-,9606,20030904,PINC,-
UniProtKB,P48039,MTNR1A,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:10531408,-,9606,20120510,BHF-UCL,-
UniProtKB,P48039,MTNR1A,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8700109,-,9606,20030904,PINC,-
UniProtKB,P48039,MTNR1A,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000025|InterPro:IPR000276|InterPro:IPR002278|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P48048,KCNJ1,-,GO:0008076,voltage-gated potassium channel complex,Component,TAS,PMID:9015377,-,9606,20030904,PINC,-
UniProtKB,P48050,KCNJ4,-,GO:0008076,voltage-gated potassium channel complex,Component,TAS,PMID:8051145,-,9606,20030904,PINC,-
UniProtKB,P48051,KCNJ6,-,GO:0008076,voltage-gated potassium channel complex,Component,TAS,PMID:7796919,-,9606,20030904,PINC,-
UniProtKB,P48051,KCNJ6,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR016449,9606,20160402,InterPro,-
UniProtKB,P48058,GRIA4,-,GO:0032281,AMPA glutamate receptor complex,Component,ISS,GO_REF:0000024,UniProtKB:P19493,9606,20120307,UniProt,-
UniProtKB,P48058,GRIA4,-,GO:0032281,AMPA glutamate receptor complex,Component,IBA,GO_REF:0000033,PANTHER:PTN000438080,9606,20140218,GO_Central,-
UniProtKB,P48060,GLIPR1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P48065,SLC6A12,-,GO:0005887,integral component of plasma membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN000177662,9606,20150507,GO_Central,-
UniProtKB,P48065,SLC6A12,-,GO:0016021,integral component of membrane,Component,TAS,PMID:7861179,-,9606,20030904,PINC,-
UniProtKB,P48066,SLC6A11,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000002,InterPro:IPR002982,9606,20160402,InterPro,-
UniProtKB,P48066,SLC6A11,-,GO:0005887,integral component of plasma membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN000177662,9606,20150507,GO_Central,-
UniProtKB,P48066,SLC6A11,-,GO:0016021,integral component of membrane,Component,TAS,PMID:1400419,-,9606,20030904,PINC,-
UniProtKB,P48067,SLC6A9,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8183239,-,9606,20030904,PINC,-
UniProtKB,P48145,NPBWR1,-,GO:0005887,integral component of plasma membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN001200938,9606,20140924,GO_Central,-
UniProtKB,P48145,NPBWR1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR009150|InterPro:IPR017452|InterPro:IPR027348,9606,20160402,InterPro,-
UniProtKB,P48145,NPBWR1,-,GO:0016021,integral component of membrane,Component,IC,PMID:12401809,GO:0007186,9606,20060103,HGNC,-
UniProtKB,P48146,NPBWR2,-,GO:0005887,integral component of plasma membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN001200938,9606,20140924,GO_Central,-
UniProtKB,P48146,NPBWR2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR009150|InterPro:IPR017452|InterPro:IPR027349,9606,20160402,InterPro,-
UniProtKB,P48146,NPBWR2,-,GO:0016021,integral component of membrane,Component,IC,PMID:12401809,GO:0007186,9606,20060103,HGNC,-
UniProtKB,P48165,GJA8,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7796604,-,9606,20030904,PINC,-
UniProtKB,P48167,GLRB,-,GO:0005887,integral component of plasma membrane,Component,IMP,PMID:11929858,-,9606,20160125,UniProt,-
UniProtKB,P48167,GLRB,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:8717357,-,9606,20160125,UniProt,-
UniProtKB,P48167,GLRB,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR006201|InterPro:IPR008060,9606,20160402,InterPro,-
UniProtKB,P48169,GABRA4,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8719416,-,9606,20030904,PINC,-
UniProtKB,P48169,GABRA4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR005434|InterPro:IPR006028|InterPro:IPR006201,9606,20160402,InterPro,-
UniProtKB,P48201,ATP5G3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P48230,TM4SF4,-,GO:0016021,integral component of membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN000789154,9606,20141112,GO_Central,-
UniProtKB,P48357,LEPR,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P48509,CD151,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8627808,-,9606,20030904,PINC,-
UniProtKB,P48544,KCNJ5,-,GO:0008076,voltage-gated potassium channel complex,Component,TAS,PMID:8834003,-,9606,20030904,PINC,-
UniProtKB,P48546,GIPR,-,GO:0016021,integral component of membrane,Component,TAS,PMID:7556958,-,9606,20030904,PINC,-
UniProtKB,P48547,KCNC1,-,GO:0008076,voltage-gated potassium channel complex,Component,IEA,GO_REF:0000002,InterPro:IPR003968|InterPro:IPR003974|InterPro:IPR028325,9606,20160402,InterPro,-
UniProtKB,P48547,KCNC1,-,GO:0008076,voltage-gated potassium channel complex,Component,ISS,GO_REF:0000024,UniProtKB:P25122,9606,20150421,UniProt,-
UniProtKB,P48547,KCNC1,-,GO:0008076,voltage-gated potassium channel complex,Component,TAS,PMID:1400413,-,9606,20030904,PINC,-
UniProtKB,P48547,KCNC1,-,GO:0008076,voltage-gated potassium channel complex,Component,IDA,PMID:23734863,-,9606,20150924,UniProt,-
UniProtKB,P48549,KCNJ3,-,GO:0008076,voltage-gated potassium channel complex,Component,TAS,PMID:8804710,-,9606,20030904,PINC,-
UniProtKB,P48551,IFNAR2,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7588638,-,9606,20030904,PINC,-
UniProtKB,P48551,IFNAR2,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:7759950,-,9606,20101029,UniProt,-
UniProtKB,P48553,TRAPPC10,-,GO:0016021,integral component of membrane,Component,TAS,PMID:9196060,-,9606,20030904,PINC,-
UniProtKB,P48651,PTDSS1,-,GO:0016021,integral component of membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN000394712,9606,20140919,GO_Central,-
UniProtKB,P48664,SLC1A6,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7791878,-,9606,20030904,PINC,-
UniProtKB,P48751,SLC4A3,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7923606,-,9606,20030904,PINC,-
UniProtKB,P48960,CD97,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8955192,-,9606,20030904,PINC,-
UniProtKB,P48960,CD97,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000832,9606,20160402,InterPro,-
UniProtKB,P48995,TRPC1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7568191,-,9606,20030904,PINC,-
UniProtKB,P49019,HCAR3,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7505609,-,9606,20030904,PINC,-
UniProtKB,P49019,HCAR3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR017452|InterPro:IPR028017,9606,20160402,InterPro,-
UniProtKB,P49069,CAMLG,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P49146,NPY2R,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000019,Ensembl:ENSRNOP00000067147,9606,20160402,Ensembl,-
UniProtKB,P49146,NPY2R,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7592910,-,9606,20030904,PINC,-
UniProtKB,P49190,PTH2R,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7797535,-,9606,20030904,PINC,-
UniProtKB,P49238,CX3CR1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:9390561,-,9606,20030904,PINC,-
UniProtKB,P49257,LMAN1,-,GO:0016021,integral component of membrane,Component,TAS,PMID:7876089,-,9606,20030904,PINC,-
UniProtKB,P49279,SLC11A1,-,GO:0005887,integral component of plasma membrane,Component,NAS,PMID:8537108,-,9606,20090722,UniProt,-
UniProtKB,P49281,SLC11A2,-,GO:0005887,integral component of plasma membrane,Component,IMP,PMID:25326704,-,9606,20150216,UniProt,-
UniProtKB,P49281,SLC11A2,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:25491917,-,9606,20150216,UniProt,-
UniProtKB,P49286,MTNR1B,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7568007,-,9606,20030904,PINC,-
UniProtKB,P49447,CYB561,-,GO:0016021,integral component of membrane,Component,NAS,PMID:7559396,-,9606,20121017,UniProt,-
UniProtKB,P49682,CXCR3,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:9064356,-,9606,20030904,PINC,-
UniProtKB,P49683,PRLHR,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8666380,-,9606,20030904,PINC,-
UniProtKB,P49685,GPR15,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8838812,-,9606,20030904,PINC,-
UniProtKB,P49755,TMED10,-,GO:0016021,integral component of membrane,Component,ISS,GO_REF:0000024,UniProtKB:Q63584,9606,20050905,HGNC,-
UniProtKB,P49768,PSEN1,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:15274632,-,9606,20041005,HGNC,-
UniProtKB,P49768,PSEN1,-,GO:0016021,integral component of membrane,Component,TAS,PMID:7596406,-,9606,20060811,UniProt,-
UniProtKB,P49771,FLT3LG,-,GO:0016021,integral component of membrane,Component,NAS,PMID:8180375,-,9606,20120803,UniProt,-
UniProtKB,P49788,RARRES1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P49788,RARRES1,-,GO:0016021,integral component of membrane,Component,TAS,PMID:8601727,-,9606,20030904,PINC,-
UniProtKB,P49810,PSEN2,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:15274632,-,9606,20041005,HGNC,-
UniProtKB,P49961,ENTPD1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7930580,-,9606,20030904,PINC,-
UniProtKB,P50052,AGTR2,-,GO:0005887,integral component of plasma membrane,Component,IC,PMID:10406457,GO:0004945,9606,20080520,BHF-UCL,-
UniProtKB,P50052,AGTR2,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7945336,-,9606,20030904,PINC,-
UniProtKB,P50052,AGTR2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000147|InterPro:IPR000248|InterPro:IPR000276|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P50281,MMP14,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8015608,-,9606,20030904,PINC,-
UniProtKB,P50336,PPOX,-,GO:0031305,integral component of mitochondrial inner membrane,Component,IEA,GO_REF:0000019,Ensembl:ENSRNOP00000004896,9606,20160402,Ensembl,-
UniProtKB,P50391,NPY4R,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8643460,-,9606,20030904,PINC,-
UniProtKB,P50391,NPY4R,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000611|InterPro:IPR001933|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P50402,EMD,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P50406,HTR6,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8522988,-,9606,20030904,PINC,-
UniProtKB,P50406,HTR6,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR002232|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,P50416,CPT1A,-,GO:0031307,integral component of mitochondrial outer membrane,Component,ISS,GO_REF:0000024,UniProtKB:P32198,9606,20120914,UniProt,-
UniProtKB,P50443,SLC26A2,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8528239,-,9606,20030904,PINC,-
UniProtKB,P50591,TNFSF10,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8663110,-,9606,20030904,PINC,-
UniProtKB,P50591,TNFSF10,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P50851,LRBA,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P50876,RNF144A,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P50895,BCAM,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7777537,-,9606,20030904,PINC,-
UniProtKB,P50993,ATP1A2,-,GO:0005890,sodium:potassium-exchanging ATPase complex,Component,IDA,PMID:10636900,-,9606,20140811,BHF-UCL,-
UniProtKB,P50993,ATP1A2,-,GO:0005890,sodium:potassium-exchanging ATPase complex,Component,IC,PMID:12539047,GO:0005391,9606,20061024,UniProt,-
UniProtKB,P51164,ATP4B,-,GO:0005890,sodium:potassium-exchanging ATPase complex,Component,IEA,GO_REF:0000002,InterPro:IPR000402,9606,20160402,InterPro,-
UniProtKB,P51168,SCNN1B,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:24124190,-,9606,20140117,UniProt,-
UniProtKB,P51170,SCNN1G,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:24124190,-,9606,20140117,UniProt,-
UniProtKB,P51170,SCNN1G,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8640238,-,9606,20030904,PINC,-
UniProtKB,P51511,MMP15,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7649159,-,9606,20030904,PINC,-
UniProtKB,P51512,MMP16,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:7559440,-,9606,20030904,PINC,-
UniProtKB,P51512,MMP16,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000037,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,P51572,BCAP31,-,GO:0005887,integral component of plasma membrane,Component,IDA,PMID:8706661,-,9606,20010816,UniProt,-
UniProtKB,P51572,BCAP31,-,GO:0071556,integral component of lumenal side of endoplasmic reticulum membrane,Component,TAS,Reactome:R-HSA-983138,-,9606,20150207,Reactome,-
UniProtKB,P51575,P2RX1,-,GO:0005639,integral component of nuclear inner membrane,Component,IBA,GO_REF:0000033,PANTHER:PTN000804619,9606,20140221,GO_Central,-
UniProtKB,P51575,P2RX1,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:9565569,-,9606,20030904,PINC,-
UniProtKB,P51582,P2RY4,-,GO:0005887,integral component of plasma membrane,Component,TAS,PMID:8537336,-,9606,20030904,PINC,-
